controller,peak_jerk,endpoint_err,osc_amp
snn_surrogate_only,243.90622274950147,0.9319791793823242,0.23527089836343362
snn_surrogate_only,304.84476883430034,0.7614411115646362,0.19813606410803739
snn_surrogate_only,244.00110123679042,1.020066499710083,0.25472676667925037
snn_surrogate_only,243.93725470872596,0.7903429865837097,0.198657783530455
snn_surrogate_only,243.99044923484325,1.166440486907959,0.2847096075212695
snn_surrogate_only,243.95535001531243,0.795975923538208,0.20543490052177596
snn_surrogate_only,243.95587388426065,0.9015716910362244,0.2298670627724973
snn_surrogate_only,243.97096422035247,0.8492709994316101,0.2126864271706974
snn_surrogate_only,243.95930813625455,0.8590932488441467,0.22427438780366768
snn_surrogate_only,243.8795636408031,0.9511749744415283,0.24665293540010377
snn_surrogate_only,244.06984448432922,2.4134681224823,0.26313578389263526
snn_surrogate_only,243.98299865424633,0.8376755118370056,0.2141204407089669
