controller,peak_jerk,endpoint_err,osc_amp
snn_stdp,122.47933773323894,0.11869139969348907,0.05581207820803922
snn_stdp,122.55669571459293,0.16731972992420197,0.04912976630161198
snn_stdp,122.63108510524035,0.11047398298978806,0.04488657012327615
snn_stdp,122.47497215867043,0.1866910755634308,0.04693749693804201
snn_stdp,122.55203910171986,0.1350511759519577,0.048469987453940586
snn_stdp,122.43911623954773,0.16272380948066711,0.05618091936652784
snn_stdp,122.59860523045063,0.16654695570468903,0.04585122099847878
snn_stdp,122.59709183126688,0.12841050326824188,0.04552350837628764
snn_stdp,122.50267900526524,0.15015815198421478,0.04590277298375627
snn_stdp,122.64703400433064,0.1552392840385437,0.04485125494383533
snn_stdp,122.51501902937889,0.17407462000846863,0.06019245738684783
snn_stdp,122.56251648068428,0.1263970285654068,0.05763110772113517
snn_stdp,122.59394861757755,0.16167622804641724,0.04542733255407486
snn_stdp,122.46053665876389,0.16311927139759064,0.05548017249403312
snn_stdp,122.52177111804485,0.1135687604546547,0.04565292724098985
snn_stdp,122.5263113155961,0.1244758814573288,0.04715860448806555
snn_stdp,122.37741611897945,0.12394195795059204,0.05575886320248191
snn_stdp,122.52235319465399,0.1389029175043106,0.046491309727487856
